101,0.8544600938967136,0.863849765258216,0.8544600938967136,0.863849765258216,0.8826291079812206,0.892018779342723,0.8967136150234741,0.8732394366197184,0.835680751173709,0.7511737089201879,0.6056338028169014,0.5774647887323944,0.5774647887323944
111,0.8591549295774646,0.8497652582159624,0.863849765258216,0.863849765258216,0.8826291079812206,0.8873239436619719,0.8873239436619719,0.8826291079812206,0.8262910798122066,0.755868544600939,0.6056338028169014,0.5774647887323944,0.5774647887323944
121,0.868544600938967,0.8544600938967136,0.8591549295774646,0.8591549295774646,0.863849765258216,0.892018779342723,0.8826291079812206,0.8732394366197184,0.8309859154929576,0.755868544600939,0.6103286384976526,0.5774647887323944,0.5774647887323944
131,0.8591549295774646,0.868544600938967,0.8591549295774646,0.863849765258216,0.8732394366197184,0.9014084507042254,0.892018779342723,0.8732394366197184,0.8497652582159624,0.7699530516431925,0.6150234741784039,0.5774647887323944,0.5774647887323944
141,0.8873239436619719,0.8873239436619719,0.8732394366197184,0.8779342723004694,0.8779342723004694,0.8967136150234741,0.9061032863849765,0.8873239436619719,0.863849765258216,0.7887323943661971,0.619718309859155,0.5774647887323944,0.5774647887323944
151,0.8826291079812206,0.868544600938967,0.868544600938967,0.8826291079812206,0.8779342723004694,0.8967136150234741,0.9014084507042254,0.8873239436619719,0.8591549295774646,0.807511737089202,0.6338028169014085,0.5774647887323944,0.5774647887323944
161,0.8873239436619719,0.892018779342723,0.8967136150234741,0.8779342723004694,0.8779342723004694,0.9014084507042254,0.8967136150234741,0.8967136150234741,0.863849765258216,0.807511737089202,0.6338028169014085,0.5774647887323944,0.5774647887323944
171,0.8967136150234741,0.892018779342723,0.9014084507042254,0.9014084507042254,0.8826291079812206,0.9061032863849765,0.8967136150234741,0.8967136150234741,0.8732394366197184,0.812206572769953,0.6431924882629109,0.5774647887323944,0.5774647887323944
181,0.892018779342723,0.9014084507042254,0.9107981220657276,0.892018779342723,0.8873239436619716,0.9014084507042254,0.9061032863849765,0.892018779342723,0.8732394366197184,0.812206572769953,0.6572769953051644,0.5868544600938966,0.5774647887323944
191,0.8873239436619719,0.8967136150234741,0.9107981220657276,0.9014084507042254,0.8826291079812206,0.892018779342723,0.8967136150234741,0.8873239436619719,0.868544600938967,0.8215962441314554,0.6666666666666666,0.5868544600938966,0.5774647887323944
201,0.892018779342723,0.8967136150234741,0.9107981220657276,0.8967136150234741,0.8826291079812206,0.892018779342723,0.9014084507042254,0.892018779342723,0.8732394366197184,0.835680751173709,0.6995305164319249,0.5868544600938966,0.5774647887323944
211,0.892018779342723,0.9014084507042254,0.9061032863849765,0.892018779342723,0.8873239436619719,0.9061032863849765,0.9061032863849765,0.8967136150234741,0.8732394366197184,0.8450704225352114,0.7089201877934271,0.5868544600938966,0.5774647887323944
221,0.8873239436619719,0.9014084507042254,0.9061032863849765,0.892018779342723,0.8732394366197184,0.892018779342723,0.9061032863849765,0.8967136150234741,0.8779342723004695,0.84037558685446,0.7230046948356809,0.5915492957746479,0.5774647887323944
231,0.8873239436619719,0.8826291079812206,0.9107981220657276,0.892018779342723,0.8732394366197184,0.892018779342723,0.9061032863849765,0.8967136150234741,0.868544600938967,0.8450704225352114,0.727699530516432,0.596244131455399,0.5774647887323944
241,0.8873239436619719,0.8967136150234741,0.9154929577464789,0.892018779342723,0.8779342723004695,0.892018779342723,0.9014084507042254,0.8967136150234741,0.8732394366197184,0.8591549295774646,0.727699530516432,0.596244131455399,0.5774647887323944
251,0.8967136150234741,0.9061032863849765,0.9154929577464789,0.9014084507042254,0.8826291079812206,0.892018779342723,0.9014084507042254,0.9014084507042254,0.8732394366197184,0.8591549295774646,0.7323943661971831,0.6009389671361501,0.5774647887323944
261,0.9107981220657276,0.9061032863849765,0.9061032863849765,0.8967136150234741,0.8826291079812206,0.892018779342723,0.892018779342723,0.9014084507042254,0.8732394366197184,0.8544600938967136,0.727699530516432,0.6056338028169015,0.5774647887323944
271,0.9061032863849765,0.9107981220657276,0.9061032863849765,0.9014084507042254,0.8873239436619719,0.8826291079812206,0.8967136150234741,0.9061032863849765,0.8779342723004695,0.8544600938967136,0.7323943661971831,0.6056338028169015,0.5774647887323944
